Date;Year;Month;nMonth;Doy;Site;Species;Tree_number;Leaf_type;Leaf_number;CCI;Unique_tree_ID;Unique_tree_ID_number
2020-10-21;2020;Oct;10;295;KS;Fagus;3;shadow;9;17.3;KSFagus3;7
2020-10-21;2020;Oct;10;295;KS;Fagus;3;shadow;10;16.8;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;sun;1;7.5;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;sun;2;9.9;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;sun;3;3.3;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;sun;4;10.2;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;sun;5;12.1;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;shadow;6;18.7;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;shadow;7;5.9;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;shadow;8;8.1;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;shadow;9;7.8;KSFagus3;7
2020-10-28;2020;Oct;10;302;KS;Fagus;3;shadow;10;4.2;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;sun;1;8.4;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;sun;2;8.8;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;sun;3;8.2;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;sun;4;8.1;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;sun;5;7.9;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;shadow;6;9.1;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;shadow;7;7.4;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;shadow;8;4.8;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;shadow;9;8;KSFagus3;7
2020-11-04;2020;Nov;11;309;KS;Fagus;3;shadow;10;9.3;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;sun;1;5.5;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;sun;2;3;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;sun;3;3.1;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;sun;4;1.5;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;sun;5;1.4;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;shadow;6;1.6;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;shadow;7;3.7;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;shadow;8;1.3;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;shadow;9;6.5;KSFagus3;7
2020-11-12;2020;Nov;11;317;KS;Fagus;3;shadow;10;2.4;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;sun;1;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;sun;2;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;sun;3;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;sun;4;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;sun;5;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;shadow;6;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;shadow;7;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;shadow;8;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;shadow;9;NA;KSFagus3;7
2020-11-18;2020;Nov;11;323;KS;Fagus;3;shadow;10;NA;KSFagus3;7
2017-07-31;2017;Jul;7;212;KS;Fagus;4;sun;1;12.5;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;sun;2;13.6;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;sun;3;15.5;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;sun;4;19.6;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;sun;5;13.9;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;shadow;6;11.4;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;shadow;7;12.6;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;shadow;8;12.6;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;shadow;9;11.5;KSFagus4;8
2017-07-31;2017;Jul;7;212;KS;Fagus;4;shadow;10;11.7;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;sun;1;12.4;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;sun;2;13.9;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;sun;3;15.2;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;sun;4;15.4;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;sun;5;9.1;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;shadow;6;13.9;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;shadow;7;13.2;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;shadow;8;13.7;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;shadow;9;13.2;KSFagus4;8
2017-08-23;2017;Aug;8;235;KS;Fagus;4;shadow;10;12.2;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;sun;1;11.9;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;sun;2;16.3;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;sun;3;13.5;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;sun;4;14.4;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;sun;5;11.8;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;shadow;6;9.4;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;shadow;7;11.5;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;shadow;8;12.1;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;shadow;9;11.8;KSFagus4;8
2017-09-07;2017;Sep;9;250;KS;Fagus;4;shadow;10;12.1;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;sun;1;9;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;sun;2;9.6;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;sun;3;11.9;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;sun;4;11.7;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;sun;5;11.3;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;shadow;6;10.5;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;shadow;7;11.4;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;shadow;8;9.6;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;shadow;9;10.1;KSFagus4;8
2017-09-20;2017;Sep;9;263;KS;Fagus;4;shadow;10;11.4;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;sun;1;12.2;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;sun;2;10.4;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;sun;3;13.5;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;sun;4;9.1;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;sun;5;12.7;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;shadow;6;10.1;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;shadow;7;9.9;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;shadow;8;10.7;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;shadow;9;10.2;KSFagus4;8
2017-10-04;2017;Nov;10;277;KS;Fagus;4;shadow;10;11.8;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;sun;1;16.7;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;sun;2;8.5;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;sun;3;9.3;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;sun;4;7.1;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;sun;5;6.9;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;shadow;6;11.9;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;shadow;7;11.1;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;shadow;8;10.5;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;shadow;9;8.3;KSFagus4;8
2017-10-18;2017;Nov;10;291;KS;Fagus;4;shadow;10;9.5;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;sun;1;9.1;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;sun;2;8.1;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;sun;3;7.7;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;sun;4;9.5;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;sun;5;10.2;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;shadow;6;5.9;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;shadow;7;8.3;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;shadow;8;8.3;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;shadow;9;7.7;KSFagus4;8
2017-10-30;2017;Nov;10;303;KS;Fagus;4;shadow;10;4.6;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;sun;1;1.5;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;sun;2;2.2;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;sun;3;1.6;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;sun;4;1.4;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;sun;5;2.7;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;shadow;6;1.4;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;shadow;7;1.4;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;shadow;8;1.6;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;shadow;9;1.7;KSFagus4;8
2017-11-15;2017;Nov;11;319;KS;Fagus;4;shadow;10;1.8;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;sun;1;14.2;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;sun;2;15.7;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;sun;3;12.5;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;sun;4;13;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;sun;5;12.3;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;shadow;6;14.6;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;shadow;7;14.3;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;shadow;8;13.5;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;shadow;9;11.7;KSFagus4;8
2018-06-26;2018;Jun;6;177;KS;Fagus;4;shadow;10;11.6;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;sun;1;8.4;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;sun;2;15.8;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;sun;3;12.3;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;sun;4;8.9;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;sun;5;13.7;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;shadow;6;12.3;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;shadow;7;12.4;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;shadow;8;11.8;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;shadow;9;10.9;KSFagus4;8
2018-07-25;2018;Jul;7;206;KS;Fagus;4;shadow;10;11.5;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;sun;1;13;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;sun;2;19.6;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;sun;3;12.4;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;sun;4;11.8;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;sun;5;13.9;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;shadow;6;15.5;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;shadow;7;14.4;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;shadow;8;12.3;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;shadow;9;10.9;KSFagus4;8
2018-08-21;2018;Aug;8;233;KS;Fagus;4;shadow;10;11.7;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;sun;1;2.8;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;sun;2;7.5;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;sun;3;12.4;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;sun;4;6.5;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;sun;5;6.5;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;shadow;6;11.3;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;shadow;7;11.3;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;shadow;8;12.3;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;shadow;9;13.9;KSFagus4;8
2018-09-05;2018;Sep;9;248;KS;Fagus;4;shadow;10;14.1;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;sun;1;9;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;sun;2;12.1;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;sun;3;5.5;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;sun;4;7;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;sun;5;7.3;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;shadow;6;11.9;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;shadow;7;14.5;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;shadow;8;12.2;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;shadow;9;11.9;KSFagus4;8
2018-09-19;2018;Sep;9;262;KS;Fagus;4;shadow;10;12.5;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;sun;1;7.1;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;sun;2;5.9;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;sun;3;3.4;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;sun;4;4.3;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;sun;5;7.8;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;shadow;6;11.4;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;shadow;7;11.6;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;shadow;8;11.3;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;shadow;9;12;KSFagus4;8
2018-10-03;2018;Okt;10;276;KS;Fagus;4;shadow;10;11;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;sun;1;13.8;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;sun;2;10.8;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;sun;3;8.9;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;sun;4;5.4;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;sun;5;5.2;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;shadow;6;11.3;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;shadow;7;10.4;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;shadow;8;10.4;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;shadow;9;9.7;KSFagus4;8
2018-10-17;2018;Nov;10;290;KS;Fagus;4;shadow;10;11.1;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;sun;1;3.9;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;sun;2;8.4;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;sun;3;4.3;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;sun;4;5.2;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;sun;5;3.7;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;shadow;6;9.6;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;shadow;7;9.9;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;shadow;8;9.7;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;shadow;9;11;KSFagus4;8
2018-10-31;2018;Nov;10;304;KS;Fagus;4;shadow;10;9.3;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;sun;1;1.6;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;sun;2;1.4;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;sun;3;1.4;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;sun;4;1.5;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;sun;5;2.7;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;shadow;6;4.5;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;shadow;7;4.2;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;shadow;8;1.3;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;shadow;9;2;KSFagus4;8
2018-11-14;2018;Nov;11;318;KS;Fagus;4;shadow;10;2.1;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;sun;1;11;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;sun;2;12.4;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;sun;3;11.7;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;sun;4;12;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;sun;5;12.8;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;shadow;6;12.9;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;shadow;7;14.7;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;shadow;8;12;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;shadow;9;13.2;KSFagus4;8
2019-07-24;2019;Jul;7;205;KS;Fagus;4;shadow;10;12.8;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;sun;1;12.3;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;sun;2;10.5;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;sun;3;13.8;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;sun;4;14.5;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;sun;5;11.7;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;shadow;6;12.9;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;shadow;7;10.9;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;shadow;8;9.8;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;shadow;9;12.3;KSFagus4;8
2019-08-07;2019;Aug;8;219;KS;Fagus;4;shadow;10;11.8;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;sun;1;10.4;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;sun;2;11.4;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;sun;3;14.2;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;sun;4;13.4;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;sun;5;13.2;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;shadow;6;11.9;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;shadow;7;13.1;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;shadow;8;14;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;shadow;9;12.4;KSFagus4;8
2019-08-21;2019;Aug;8;233;KS;Fagus;4;shadow;10;15;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;sun;1;11.6;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;sun;2;8.4;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;sun;3;15;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;sun;4;13.1;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;sun;5;13.2;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;shadow;6;12.5;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;shadow;7;12.1;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;shadow;8;12;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;shadow;9;16;KSFagus4;8
2019-09-03;2019;Sep;9;246;KS;Fagus;4;shadow;10;11.6;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;sun;1;10;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;sun;2;8.8;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;sun;3;9.5;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;sun;4;10.4;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;sun;5;9.7;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;shadow;6;12.9;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;shadow;7;11.4;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;shadow;8;10.3;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;shadow;9;12.8;KSFagus4;8
2019-09-18;2019;Sep;9;261;KS;Fagus;4;shadow;10;12.8;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;sun;1;13.1;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;sun;2;11.6;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;sun;3;16.8;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;sun;4;11.9;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;sun;5;15.7;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;shadow;6;12.6;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;shadow;7;15.3;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;shadow;8;9.5;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;shadow;9;11.1;KSFagus4;8
2019-10-02;2019;Oct;10;275;KS;Fagus;4;shadow;10;11.4;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;sun;1;2.3;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;sun;2;2.2;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;sun;3;7.8;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;sun;4;9.1;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;sun;5;10.5;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;shadow;6;11.5;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;shadow;7;10.8;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;shadow;8;10.3;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;shadow;9;1.7;KSFagus4;8
2019-10-16;2019;Oct;10;289;KS;Fagus;4;shadow;10;10.4;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;sun;1;10.4;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;sun;2;5.3;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;sun;3;6;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;sun;4;11.3;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;sun;5;6.9;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;shadow;6;10.7;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;shadow;7;10.3;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;shadow;8;10.6;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;shadow;9;11.7;KSFagus4;8
2019-10-30;2019;Oct;10;303;KS;Fagus;4;shadow;10;9.3;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;sun;1;4.7;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;sun;2;6.4;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;sun;3;3.6;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;sun;4;5.4;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;sun;5;5.1;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;shadow;6;2;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;shadow;7;2.6;KSFagus4;8
2019-11-13;2019;Nov;11;317;KS;Fagus;4;shadow;8;3.3;KSFagus4;8
